cpg	gene	intersection_area	slope_male	slope_female
cg02188818	TBC1D9	0.7048158555487728	-0.001358094242371215	-0.0013801434528716411
cg23880736	na	0.705071634802919	0.0008394356570089259	0.0013227967357902475
cg21791017	LTK	0.7086636833875727	0.0010304146645287858	0.0010938544089692784
cg11562153	GPX5	0.7087957873947202	-0.0007591235907970657	-0.001229568889403373
cg18984452	na	0.7099517795917891	0.0008876798330704415	0.0013603211815118971
cg06636541	BAHCC1	0.7105725235652428	-0.0012524426184824015	-0.0011538454469295874
cg21811204	SHROOM1	0.7123770313015719	0.0008681908796612484	0.001663518361579889
cg18834375	FIGN	0.7147869552719108	-0.002509524137946184	-0.00017934009911825617
cg22753548	TNNI3	0.7154649100691653	0.0009961151906690696	0.0010236092313602554
cg02297043	na	0.7156279137552988	0.00041559735162725723	0.0010613953880172701
cg16987606	GPRC5C	0.7162327200706635	-0.0008063774169620968	-0.001109533386758182
cg26787381	LOC284798	0.716925415917197	0.0008070267650446221	0.0010354904926965212
cg16015113	KIAA0319L	0.7194768351541045	-0.0012103714212593597	-0.0016282965973576193
cg15922174	CRB2	0.7199949115716462	0.0011901823503409834	0.0014511848978697223
cg20665157	CADPS2	0.7204898755252004	0.0024533179619537766	0.0018858911487899268
cg12934884	na	0.7205072644894701	0.0009102441449915582	0.001525045532557183
cg24789467	SHROOM1	0.7205194435584774	0.0007641512078964843	0.0010140027452208294
cg18417954	C19orf51	0.721182542804324	0.0007153562903602919	0.001240513070083685
cg01343041	C2orf84	0.7213353044485423	0.0005144962059267675	0.001046609083808765
cg17852385	CYP1A1	0.7215230981078667	0.0009373973657509624	0.0016143345057816991
cg20704654	NCRNA00028	0.7215606534107566	0.00123145441031824	0.0013394661156459152
cg07469926	TRIM36	0.7228375974890745	0.0008768730653143578	0.0012036207258462176
cg11827453	CACNA1B	0.7240764250248493	0.0010298927269197652	0.0014138217473609047
cg25352397	na	0.7252002269816588	0.0012428219550011397	0.0005564463031446027
cg05991454	na	0.7271273334591997	0.0019897295324508204	0.0017496571351147518
cg00695391	MMEL1	0.7274286848006728	-0.0013218053189010962	-0.0013085941191086155
cg01066472	na	0.727999751658106	0.0004630156106493263	0.0014249304943959545
cg20073313	PXDNL	0.7291613987859163	0.0012521846867265822	0.0015885754302214462
cg09786098	KREMEN2	0.7303914432818545	0.00031038088280055447	0.001111703521353767
cg13942826	PRR4	0.7310736772604189	-0.0010189209824790605	-0.0008591117034772198
cg17277199	C2orf84	0.7315572383139906	0.0005359560497774638	0.0010269256918877467
cg18391323	GJA3	0.7323597414504345	0.0006890566803749934	0.001121095267313167
cg05017628	na	0.7325079770207306	0.0015199418911782722	0.0020394217810976198
cg02891686	SOD3	0.7326526221239539	0.0017002542901537058	0.0014559616761457186
cg10409981	na	0.7332246200770548	0.0011269908581178685	0.001319758498501806
cg11868595	NOTCH4	0.7348269890846959	-0.001492085056138646	-0.0007932109178695819
cg20909645	na	0.7353594099671515	0.0014169341699865402	0.00179110736582886
cg09214243	na	0.7353658178146278	0.0001211288237505007	0.0013340938357959981
cg09187505	na	0.7355232502113969	0.0005855921947224276	0.0015046024476533383
cg16494192	SLC18A3	0.7356583747230354	0.000991340067328513	0.0010771181359135122
cg13185177	GP5	0.7367107723453306	-0.0012707197958431902	-0.0007299740608738767
cg24890054	KCNS3	0.737117132929328	0.0010020706502016454	0.0010773548562231549
cg14389669	ADAMTSL2	0.7375232872033104	-0.0013314882098688803	-0.000900804101981166
cg14611683	EIF2B3	0.7375901059951909	0.0008819499256663948	0.0010062941099930156
cg18587476	C2orf84	0.7378245462271698	0.000899146934957288	0.0013534850306804987
cg15903032	na	0.7382234876948455	-0.0013936568664098018	-0.0007391921708874572
cg22862003	MX1	0.7394415343075352	-0.0010912503102206202	-0.0008483359568964599
cg26612727	ZPBP2	0.7402343840040502	0.0010328762016949499	0.0014363943970369484
cg15065854	CFD	0.7403511651383924	0.0004971572675008212	0.0011528538844051395
cg09183450	AHNAK	0.7405119061730996	-0.0014445480090883108	-0.0010618315080562263
cg22138735	SOX18	0.7405947517015316	0.0008298410067218972	0.0012554308373246142
cg23615741	na	0.7408337702434611	-0.002446384645456379	-0.0013089683487119376
cg03950599	na	0.7408879082528272	0.0012255403023120216	0.0015118054143310662
cg18045859	CLDN3	0.7409127661229464	0.000712161994289951	0.0010854558288319672
cg01327602	SHISA7	0.7420469838118374	0.0005579961903173518	0.0010834417185430296
cg19123916	SLC10A4	0.7424521080755953	0.0006317993538412295	0.0011337397643881133
cg12627844	VPS54	0.7435418327843756	-0.0010250558817114968	-0.0008489801612529605
cg22133973	na	0.7436512618633049	-0.0015528894027198711	-0.001263647735892525
cg03363743	SLC6A4	0.744883235283768	0.0010929066292753732	0.0009430860370132746
cg02258201	HRCT1	0.7452406747931071	-0.0016124449329641389	-0.000979949856317417
cg04358214	C16orf70	0.7460890244832433	-0.001291817710894807	-0.0012906160182333906
cg26865747	na	0.7461625997365144	0.0004111048097191768	0.0010874322095222391
cg14573411	CRB2	0.747432895210126	0.0010309510543292323	0.001076211165523234
cg23918296	AMN	0.7474975595326538	0.0008931223494179272	0.0011745706166339605
cg26345105	na	0.7474982538849182	0.0017006489661051784	0.0019238212092894914
cg06776173	na	0.74780805048249	-0.0007964688705877517	-0.0010659942637846012
cg14371731	ZMIZ1	0.7483783047316838	0.001297682446777004	0.0008774170877854567
cg00565882	CYP1B1	0.7486612654532199	0.0008686664290349126	0.0011917646008931734
cg05609159	na	0.7486918977819299	-0.001175243796988303	-0.0010743831407655695
cg25325512	PIM1	0.7489720059018786	-0.0011408385759794164	-0.0003015694007210147
cg05245650	CDC42EP3	0.7495878346744848	-0.0011028620071466789	-0.001427811338035757
cg00448707	DIRAS3	0.7498593946958523	0.0013673233570764272	0.0015693193584339169
cg24167372	na	0.7499124918587438	-0.0007222701000886734	-0.001063272642721173
cg08617160	MIER2	0.7504652909805892	0.0006291473577469084	0.001450802358517508
cg10917602	HSD3B7	0.7513023258937149	-0.00202394992700984	-0.001584164020898384
cg14171514	AHNAK	0.7515156207866459	-0.0020357485608387214	-0.0015347809465421902
cg12995800	GLRA1	0.7516967242023915	0.0008664953234762134	0.001042115996309347
cg11157208	KIAA1026	0.7521374701588152	-0.0007921495180058972	-0.0010021350802531504
cg14194263	na	0.7527795688732329	0.0006120291156998652	0.0015131049790695374
cg20149168	DIRAS3	0.7532873421306094	0.0014489466570574488	0.0015849754998039408
cg03578951	DMAP1	0.7541904142573975	-0.0012431250774299	-0.001117652004603555
cg03358636	KIAA0226	0.7544539715812035	-0.0011377518215553704	-0.00029316903517449133
cg15254559	na	0.7546343670307923	0.001163311803421534	0.001279956066634838
cg05620980	na	0.7547033499740495	0.0006464289810476966	0.0011438818724718133
cg14156498	na	0.754828826098195	0.0007340710500366819	0.0010916878641937082
cg26904169	STEAP2	0.7550818685772677	0.001144927824811379	0.0006533638009278287
cg12873476	na	0.7553196218313701	-0.0016592420105345322	-0.001603400337470765
cg27553457	PPP1R13L	0.7554840097716387	0.0009927507893123695	0.0012343117979801608
cg20110742	na	0.7554906594671914	-0.0011424431756912351	-0.00074993924276441
cg24871743	DIRAS3	0.7555718059924623	0.0015346882009048795	0.0015938996974961652
cg06900164	SHROOM1	0.7556351602556329	0.0008130925672728284	0.0011764363082565437
cg10389771	BCAN	0.7557283909294626	0.0008024449101170361	0.0011665543082098708
cg21213853	GRM2	0.7557291551519434	0.0019243877129042023	0.002531982158320026
cg25744957	FLJ36777	0.7558866574308707	-0.0010333202292305986	-0.0004989767909984052
cg15908709	LOC404266	0.7565628347177816	-0.001026579523860941	-0.0011497959562994538
cg18055623	CACNG8	0.7567250684119444	0.0008524785890473626	0.0010515059072221922
cg24680602	ZNF232	0.7567473910051525	0.000800057884200008	0.0010497293890444701
cg09118625	DIRAS3	0.75720558990784	0.0013485952364905352	0.0014684815082969442
cg09018483	NOTCH4	0.7576316183812604	-0.0014003583067095195	-0.0008935290151678966
cg22572476	na	0.7579035521903068	0.0006157490233458433	0.0012130934948923118
cg23445461	PCDHGA4	0.7580500963384953	0.0010134111186457181	0.0007178748879221622
cg20608895	na	0.7585274997421919	-0.0016318144979705215	-0.001305492950826517
cg13565129	na	0.7588375033487401	0.0006039835437070129	0.0012098573144497223
cg22698744	RUNX1	0.7591541950447211	-0.001236229381052496	1.3351956686618656e-05
cg08835755	na	0.7592076602138474	0.0003359224349745643	0.0015435931401065414
cg06226630	ZAR1	0.7602433815263598	0.0014846446713944798	0.0015764231574641257
cg16269733	BCAN	0.7606083138452429	0.0015797577968199685	0.002505568418069264
cg13158272	na	0.7609669164294068	-0.0012156839685215145	-0.0005130915874260104
cg00387658	CASS4	0.7610021234767786	-0.0012954884594302187	-0.0011296494578267387
cg25413977	na	0.7614701782034825	-0.0025750261501190632	-0.0019008532926489729
cg01605783	LOC284837	0.7614880338714017	-0.0010679148427306198	-0.0009248400308906608
cg01077178	COMMD3	0.7615760509856103	-0.002134987170723564	-0.001996711028649693
cg08482837	na	0.7616309443573982	-0.001644800183952237	-0.0015770441248411761
cg02323356	SPEG	0.7618966809058476	0.0012184191955091715	0.0012778820465000594
cg00303541	GRM2	0.761997250585913	0.0027461272476542193	0.002598037471719087
cg10742957	FBXO17	0.7622231309237134	-0.0007823558711500564	-0.0011200057527833004
cg14654363	na	0.7623031581188942	0.0005656420652991054	0.0012616410007300544
cg10010533	FAM181B	0.7624283442490457	0.0011230334952680317	0.0010658481806985567
cg05103581	IGF1R	0.7638345701146256	0.0004540798743364129	0.0011007748156299797
cg18370682	EBF1	0.763930652590739	0.0010767209539744216	0.0012687233687528163
cg17353412	HOXA2	0.7649976911469957	0.0008476886328700069	0.0010053677030162406
cg19618897	na	0.7657108404023858	-0.00105032701494252	-0.0014527543085314197
cg12049992	FAM38B	0.7661977058932662	0.0010355853957069298	0.0011888640678063632
cg13544075	LCN6	0.7664913107538258	-0.001595037842789122	-0.001221992875846428
cg24413781	LASS4	0.7665345872318293	-0.000780911496607462	-0.0010827125244763278
cg10059484	DCTD	0.7669588832546823	-0.0005529388716403483	-0.0012903503854363664
cg14132888	TRIM36	0.7672743025256183	0.0010057868788831729	0.0011711439974207672
cg19981796	EVI5L	0.7673201545836488	0.0007391741247154736	0.0010267478051360674
cg09808235	MMEL1	0.7673873065919479	0.0007521525070516309	0.001410012250101293
cg10245988	SYN2	0.7675406788401388	0.0011187693284585368	0.001200463159318999
cg25840926	RHOB	0.768104680675485	0.001030079546715533	0.0009697176539032456
cg18115627	ARTN	0.7682103844202554	0.0005787970718198438	0.0010318850280552304
cg18473521	HOXC4	0.7682740493577668	0.0030558401846573196	0.002966637162509266
cg04485850	CDH4	0.7683780934976248	-0.0010755550926140364	-0.0006496657696457033
cg24125828	PRRT1	0.768439112489356	0.0026323687314086987	0.002957333545358823
cg17326451	CROT	0.7691524317057993	-0.0013722122541593516	-0.0010588609150208748
cg00700412	na	0.7695595002442787	0.0010168622413906697	0.0005541610830713247
cg24662698	PAX7	0.7695737123931509	0.0008843012738352722	0.0011589244191307988
cg04453050	GRM2	0.7697285321828091	0.001899315939143814	0.0019031515615828636
cg12145907	PCDHGA4	0.7698134509201655	0.0013088265499736232	0.0010658764504574711
cg13697378	DIRAS3	0.7699869193116686	0.0010046521985283513	0.001320811849780384
cg07785717	CACNG8	0.7701330256578642	0.0013750826683741001	0.0017650150438344692
cg11807280	na	0.7703006212087046	-0.004669965540539643	-0.004608904883867677
cg24350475	KIAA1462	0.7705313638295117	-0.0013752063228737428	-0.001598673039111668
cg23149300	na	0.7705899745886514	-0.0011057043034068995	-0.0014144711114548163
cg17293936	DGKG	0.7706579406294287	0.001445504102542782	0.0010743410746926253
cg12765064	na	0.7709813188106428	0.0007765422669067751	0.001104765121702474
cg03405909	na	0.7712016611983591	0.001019303271367696	0.0008866642484939095
cg10601026	EGR2	0.7717198565395729	0.0006413300322650862	0.0010461480190360614
cg05317207	ZNF497	0.7720354609021879	0.001087154191896129	0.0011857956170949673
cg11203616	TNS3	0.772203694990545	0.0010514354249378417	0.0008974150176072025
cg06762457	ZC3H12D	0.7722828964293663	-0.0011519824315060856	-0.001829162317745893
cg23316648	na	0.7724138071950631	-0.0011505818611191535	-0.0008179635606632084
cg13411784	WDR85	0.7724392564971282	0.0007617974180637255	0.001061672917745499
cg20851828	na	0.7724766572350891	0.0008457618845521878	0.0013339065090230084
cg07529654	TGIF1	0.7727620771837842	-0.00199353155388725	-0.0013549995604185787
cg14103123	RALGDS	0.7733829311610595	-0.0004757202076677199	-0.0011096756409811719
cg14548858	na	0.7736194409430931	-0.0010959750036577196	-0.00037172244316084526
cg01767631	GJA3	0.7743105919280058	0.0005005732944452387	0.0012253088334459722
cg22017733	MAT2B	0.7745556196298821	-0.0010133738786631055	-0.001052132175079281
cg27436995	FBXL16	0.7745867598801659	0.0034392694105037473	0.0057242155992212156
cg16960758	NOSTRIN	0.7748105761703138	-0.0016216139303860495	-0.0014148644287038832
cg18933331	na	0.7751906524621373	-0.00199320402851329	-0.0017311333845960936
cg11853788	TDRD5	0.7754893788050612	0.001232857684823446	0.0014565531343748587
cg07003407	LOC284837	0.7757559839642347	-0.0015051226902190983	-0.0011880658130550895
cg18887458	na	0.7758697292272027	-0.0024338275681965987	-0.0014717601525316866
cg00523604	na	0.7763923145048044	-0.0010187905190928818	-0.0013989930652725702
cg02022733	PCDHGA4	0.7766755059538721	0.0010750526689525819	0.0008311067512384671
cg02964065	HLA-DQB2	0.7767317013576792	0.0008039621935241183	0.001253336509495122
cg01901101	na	0.7767932173645413	0.0009657409839733055	0.0011025490362892665
cg05107535	na	0.7770265948347517	0.0014905384292246018	0.0013711098005610878
cg02806645	PRR23A	0.7770445776681516	0.001016929312150029	0.0007006530988429271
cg20153322	PXN	0.7774042310541492	-0.0011453749722922545	-0.0008389119308890863
cg27365324	na	0.7774326149028482	0.0009359326989728087	0.0012822561406876903
cg05308495	CACNG6	0.7775162144792107	0.0012995507505630865	0.0014203681173257535
cg00664406	GRM2	0.777743494243086	0.0028930130144332665	0.0030990721899335316
cg21585707	FBXL18	0.7777867512082122	-0.0010158879108958286	-0.0012733963328623995
cg21448057	SLITRK1	0.7788976256959359	0.0008996342975038762	0.0010774041517665847
cg03885399	TAL1	0.7790629007801629	0.0006352130265889389	0.0010848661524422451
cg12419863	PLAGL1	0.7794420360369178	-0.001399434977409616	-0.0014245797731421606
cg06355129	NES	0.7796974658373783	0.0005788206432371324	0.0010008046830647427
cg12103569	SFRS8	0.779745854792481	0.0011436993038550576	0.001000687823092216
cg19220719	na	0.7797719187171477	-0.0014507005025539248	-0.0011247855170193233
cg22901840	DIRAS3	0.7798676921729387	0.0015513703155502429	0.0018364295310731662
cg00147172	na	0.780075387550567	-0.0009492386950422186	-0.0012732428597339454
cg06304097	TCERG1L	0.7802661696993621	0.0007892933086258358	0.0017701344410159788
cg08352439	VOPP1	0.7813267336777869	-0.000890906495771443	-0.001140954530279827
cg19433091	TMEM62	0.7813559179064022	-0.0010539003389476785	-0.0013032078356688586
cg01257975	CACNA1I	0.78142454781532	0.000897812863688364	0.0011228684961896772
cg24134897	TSPAN4	0.7815933374399919	-0.0013379207154319741	-0.0012954087402061963
cg27252696	SIM1	0.7820298943884718	0.0011011156287274253	0.001580923032542348
cg22721579	FAM176B	0.7823355322957166	-0.0012959944212020452	-0.0006169744995936608
cg25773262	BCAN	0.7824360491731864	0.0018844812303369597	0.002661216144649932
cg21899500	GRM2	0.782451223824844	0.0019432886778274006	0.0020999086839123536
cg10556064	SMPD3	0.7828038436586955	0.0006218984918451924	0.0010122529443037508
cg25120326	FBLN2	0.783027243529419	0.0010464038667264202	0.0003848911534986041
cg23973524	CRTC1	0.7831602384706046	-0.0010312204116534602	-0.0002722157095080911
cg18343474	na	0.7834229489144969	0.0010810024963959798	0.0009169837785044142
cg06706159	MAST3	0.7834358363368069	-0.0006346749778792022	-0.0012433525982004708
cg27080171	GABRA2	0.7837316509023765	-0.0008100531122281819	-0.0010732247616088934
cg04087740	GPR27	0.7838979544430231	0.000554289188790154	0.0012581549128601738
cg01324550	LOC404266	0.7846090879397709	-0.0010481926914672943	-0.0015564464379832221
cg17144149	HOXB4	0.7847266817216643	-0.0011365840062111836	-0.0002761319752192349
cg06981309	PLSCR1	0.7848103751965771	-0.00018234575521745847	0.0010016585317133197
cg24601559	na	0.7849934130910428	-0.0011654025407921876	-0.0007829674749171886
cg06784991	ZYG11A	0.7851984185572305	0.00212955208847383	0.0018108091330043534
cg01232748	CHIC2	0.7852430497228756	0.0003630105879809294	0.0013187360144058427
cg27464846	na	0.7856923002572795	-0.0011545548575321663	-0.0011904172388262336
cg00760935	DCHS2	0.785723234460336	0.0008313624685596259	0.0011363917628132514
cg00513208	UPF2	0.7858769958694202	0.001146557939586436	-1.3556381347166136e-05
cg24718465	PNMAL2	0.7859108393229366	0.00100126264345305	0.0009350861720818611
cg07091481	C10orf58	0.7859908432124406	-0.0015725822607558055	-0.000908125884057661
cg00327072	NEURL1B	0.7863521169593077	0.001211932701114722	0.0011578625232147757
cg16727923	SLITRK1	0.7864244611842595	0.0005692122067048799	0.0010819858038359506
cg15890469	PGF	0.7864562908845965	-0.00044288071432591275	-0.001133867715727068
cg09715059	na	0.786487848017819	-0.001261917674301313	-0.001563385023508901
cg03650189	ICAM5	0.7864968705730265	0.0016833767414410087	0.0013210004812484913
cg15255946	HLA-DQB2	0.7866803751003042	0.0011066579460988287	0.0016835377432109504
cg27057509	VARS2	0.7867130603973699	-0.001797061302777399	-0.0007179187476096641
cg12590902	ERI3	0.7867584934785451	0.001357600193921007	0.0011413004380661264
cg13405332	na	0.7869406454212134	0.0005388349426533523	0.0010081933357320334
cg08832227	KCNA1	0.7870740647263593	0.001107891801872522	0.0007211400895374865
cg06829788	TRIM11	0.7874211583762897	-0.001245248752019616	-0.0011646725153036017
cg00989365	na	0.7875745663085102	0.0008849013589784414	0.0011056012676626068
cg11166453	na	0.7878526497199062	0.0007385847379678537	0.0010708818344050866
cg22160121	ESYT3	0.7880348731372043	0.0005608757642207508	0.0011333945346767387
cg16374999	PRPH	0.7880572578762023	0.0013069674435735787	0.0017135212019085406
cg09253473	MAFG	0.7885956825158267	-0.0015717993112944956	-0.0005853459626811667
cg18264728	DAB2	0.7887887165411949	-0.0015464771132131774	-0.0005382243753897322
cg10504392	na	0.7889580777045959	0.0007938091584276337	0.0011694901746502838
cg20010135	HSD3B7	0.7889618070031633	-0.0016206276848613644	-0.0012566226744846946
cg00073460	ZC3H12D	0.7890563432596457	-0.0008639205007857754	-0.0015293681739767626
cg14422240	FTSJD2	0.7891843488537394	-0.0001860603460767275	0.0013965208919865992
cg22455914	LAMA1	0.7891903963277613	0.0007618379930515439	0.0013182599350602558
cg20359994	na	0.7892310150922192	0.0011729515459867443	0.0008874361093983771
cg25679766	na	0.7894251709799465	0.0008741974648118243	0.0010175096199668667
cg19284039	ASCL2	0.7894964593929277	0.0014251455867793684	0.0014211048085434705
cg12161971	USP35	0.7895269973048262	0.001573745824232828	0.0022273300014568234
cg00378510	LINGO3	0.7896702495453547	0.0011656913174081546	0.002161650796383327
cg10179330	na	0.7896790458750328	-0.0005123584184193559	-0.0013186258495370235
cg11644479	ASCL2	0.7897177402940379	0.0009450567709431082	0.0010861931496021794
cg08550421	PCDHA7	0.7898748251223898	0.0013680003355201623	0.0013983179752434381
cg03112665	na	0.7903996781507321	0.0005112399321078462	0.001093460935727012
cg16319578	HSPA2	0.7904353029655684	0.0009203324478021373	0.0015356465133159482
cg27434368	CILP2	0.7905872162455806	0.0009597810303796329	0.0013416695552095185
cg17720286	ADAMTSL5	0.7909357730335357	-0.0006582822385425335	-0.0011904894585935669
cg15361590	PCDHGA4	0.7909477911270406	0.0012469296550144642	0.0010106920162739983
cg06126421	na	0.7909526073045275	-0.0015337212236227176	-0.0011579619230650475
cg20559217	DCPS	0.7910254378071826	-0.0008181395653771891	-0.0010723546151780753
cg12934382	GRM2	0.791181022671547	0.0037254004636671887	0.003952335142193521
cg12648074	PCDHGA4	0.7912568241892144	0.001181782418789128	0.0010712816789329842
cg01664727	RUNX1	0.7912928873249172	-0.0017897215888485792	-0.0005371416185689436
cg27037013	na	0.7914088497301799	0.0010020248618661702	-0.0008368093505005611
cg27152890	PPP1R13L	0.7915736705188007	0.0025069720576817206	0.0028160179889200727
cg14030904	ZC3H12D	0.7915994064611347	-0.0005810685224475838	-0.0014132305365332572
cg05756685	VPS13D	0.7916181189184518	0.0010223691243389334	0.0006452785886360711
cg08957484	CCNI2	0.7917099611345282	0.0017447927080867605	0.0015649354521984236
cg03534662	LIMD1	0.7918362153103656	-0.0011677532378653573	-0.0012901411049150342
cg07388493	NDUFS5	0.7918712321355013	-0.0017008152914527036	-0.0017494598379276468
cg08774009	na	0.7919650197084367	0.0009055328411736256	0.001691356568558219
cg16682903	ACVR1	0.7919913050669535	-0.002376149145423245	-0.0015777203219027288
cg00277397	CALN1	0.7920150216232636	-0.0017056668857809328	-0.001020289724607722
cg06480265	na	0.7920387311566562	0.0010622750260233075	0.0008250003264486452
cg18675097	NKAPL	0.7921243307747724	0.0019057913947358653	0.001965797847621302
cg16345647	DSCR6	0.7924363182228475	0.0010230595367964378	0.0012329702301103382
cg03664992	BMP8A	0.7924858211803549	0.0010181808422143114	0.0006515601779378328
cg26343883	na	0.7925756123846565	0.0017789126833391926	0.001449212883047475
cg04645150	na	0.7928098802860682	0.0010806725517356341	0.0016545470152618178
cg05344430	GSX1	0.7930384237576873	0.0006901067108907546	0.0010379610772399787
cg02955804	na	0.7930668877693592	0.0007176405453586536	0.0011274651918132695
cg01435643	MCF2L	0.7930797175925022	-0.0010034155883322205	-0.0006128199106842553
cg06477663	LCP1	0.7931418452119733	-0.001927355100233723	-0.0028264444056500643
cg02367736	MOSC2	0.7933777905489043	0.0007478873182783047	0.0013488661537997162
cg01971160	LHX8	0.7934598268590691	0.0010756884377974589	0.0014714453569240693
cg15931839	TRAF3IP2	0.7934825792809128	0.0011427628579671794	0.001151781792024172
cg08884571	PPP1R13L	0.7934844740531867	0.0006084453294104465	0.0013862656325664988
cg04626491	na	0.7935032380875758	0.0006863943580816457	0.001208508768061121
cg08122070	NADK	0.793514261855549	-0.00030252244604108563	0.0011042170209464813
cg00594854	na	0.793518522702081	-0.0009269280015931137	-0.0015652149527745488
cg19092981	TBX1	0.7936114119259112	-0.001032636914044288	-0.001275321345926727
cg08830758	RERG	0.7936631925084056	0.0009178153817697333	0.0010478740282893475
cg17137424	TRIM67	0.7938065219984402	0.00104844162797806	0.0013993599305464396
cg19866866	ZNF648	0.7938126770217881	0.0011035621283248752	0.0015144367555388414
cg11196437	LHX8	0.7939394914729505	0.0009491763072841981	0.0014442642810381038
cg03306615	ASCL2	0.7940203009436099	0.0012741078716477065	0.0012323023167975077
cg10077239	PRKD1	0.794256647139785	0.0010996752052021752	0.0012645603956683567
cg09656934	TDRD5	0.7943143739904726	0.000867320191266919	0.001291818271746774
cg24114014	na	0.7944803284709544	0.0012599477024677365	0.0019130948495611859
cg13455704	C13orf38	0.7946351937225772	0.0007683136244820045	0.0011100872906715826
cg07724623	SYCP1	0.7947313757640989	0.0008014636228884771	0.0010210094922664182
cg03579624	na	0.7947603657422806	0.0013206680380126797	0.0010740033192577086
cg18087477	SYCP1	0.794770230058642	0.0010171783850198492	0.001433455180066001
cg19631762	na	0.79483126297281	-0.001379702147988031	-0.0005633891598318973
cg05721773	FAIM3	0.7949174405124175	-0.0011924961999364824	-0.0006088513036636264
cg13040392	na	0.7949357316640259	0.00038628441138474157	0.0012078582241080835
cg00891541	SMPD3	0.7950651996513731	0.0009438857358486882	0.0013890171364136033
cg03682719	na	0.7951065898639195	0.0004891734708048952	0.0010956814496196673
cg15011409	ICAM5	0.7951830759074947	0.0017949736094659435	0.0013556621456651365
