cpg	gene	intersection_area	slope_male	slope_female
cg12145550	ZNF335	0.449325084769172	0.0010842927980955581	-0.0006029530373854097
cg23623142	SEMA3A	0.4496048530736758	0.0011909070613958064	-0.00039994725629291685
cg27581816	YTHDC2	0.4498643711417127	0.0011923603517072683	-0.0006402597338605806
cg10057252	CYB561D1	0.4516811524623825	0.0011042715072706656	-0.0006761300635461409
cg07716663	POU2F2	0.45173863407290493	0.001100352934823861	-0.0006241062809268248
cg06225979	ZNF396	0.45211554002972637	0.0010542413435757117	-2.6205744398152315e-05
cg11370512	PLBD2	0.45518243848016043	0.001069206128754608	-0.000719668628259462
cg00628877	LYRM7	0.45522443231889737	0.0017753351009791609	-0.0009892770178175914
cg14364356	CBS	0.4566402228450014	0.0011541504253978234	-0.0001946631508928654
cg22986281	CREB5	0.45718326931683684	-0.0011082028874608045	-0.0002499286509026462
cg13951074	na	0.4572430984165161	0.0012588695764877403	0.0011754740704342972
cg13966878	na	0.45783148304463883	0.0016358028472781864	-0.00019149146256960134
cg21605022	TMEM92	0.45851165514689907	0.001262583247949662	-0.0005452371446643948
cg05968270	na	0.45890446429846693	0.0025395064715510503	-0.0009533306174237254
cg25772299	GPC6	0.45987471188482404	0.0016684030989441328	-0.0007442938546358954
cg15643885	PDGFRL	0.4602955991404296	0.001392919111367013	-0.0004781875710584107
cg03771385	ZFP36L2	0.4603364730941779	0.001298751940686177	-0.0005985084467139898
cg19887178	NCEH1	0.4612472319119577	0.0010550929561321278	-0.000389287776579897
cg26400300	EIF3J	0.46245085369840844	0.0012464250012768209	-0.0005449086277015658
cg10515414	FHAD1	0.46274938965489143	0.0018284036469446287	-0.0007168368334850526
cg25242004	LRRC67	0.4629960992824523	0.0013309353658972575	-0.0001479405710347602
cg26135012	ARHGAP20	0.46300392710051275	0.001202795424559907	-0.00040154561010266387
cg04475877	PHLDA2	0.46301105256102615	0.001199227935914714	-0.0005937243096724696
cg19344263	ZNF584	0.46353838939023395	0.0011037376533230032	-0.0004430133887757103
cg10181911	RPE	0.4639811458979641	0.0015511202634243425	-0.0008674364366747235
cg01727145	SPEG	0.4644804346455401	0.0010632885421127188	0.0011322568397667226
cg12262069	na	0.4645631052150323	0.0012627254831543897	-0.0005573221645550968
cg00654709	TMED5	0.4647408558622173	0.0010960757499573163	-0.0006002960397861714
cg23634318	ENPP4	0.4650189728206004	0.001250774072044476	-0.0006936599880705436
cg04999148	NEAT1	0.46600030023560424	0.0017675652414157357	-0.0006831647241751895
cg24124029	C20orf103	0.4661142211006239	0.0016033232031733553	-2.06806745139248e-05
cg15145148	na	0.46715688904863484	0.0010540102078113712	-0.0006221315797551047
cg06463629	ENPP5	0.46732770964762477	0.0011724028652285849	-0.00044608029636872325
cg23651808	SH3TC1	0.46736511172345097	0.0010914329871616582	-0.0004779532819983609
cg12067522	BCL2L10	0.4684903684989015	0.0014450952656005957	0.0006147997862902798
cg23625236	CENPF	0.4695021792571365	0.0013077966830074834	-0.0005605026358461409
cg13552736	WWP1	0.4696440176498254	0.0011241797603628759	0.00043233824921448487
cg22201545	na	0.47019426678788007	0.001238609175245415	-0.0004899867540951252
cg13620615	PSMG1	0.47235060203185314	0.0012754250274871258	-0.0006156517026669419
cg22706166	NDUFC1	0.4726358857245697	0.001181617223452229	-0.0004870276319699972
cg17076667	BAG3	0.47265739479580704	-0.0015835855982084754	-0.0003353824553395068
cg12046629	SDCBP	0.47278998270009354	0.001337098351866117	-0.000641346094942254
cg05068533	CCND1	0.47283956175237624	0.001510771840130744	-0.00041035275017709623
cg03385846	NUDT7	0.4736716595748181	0.0010260135751721056	-0.00047557344337366674
cg10179315	C17orf64	0.47377501249945425	0.001228461617429159	-0.0005319099813220436
cg17941743	ZC3H15	0.47486846914716196	0.001063115746176218	-0.0006040026333116224
cg17979991	C7orf44	0.47509432871966645	0.001087135610422193	-0.0007482539366932922
cg17735320	PAOX	0.4752107519098801	0.0010387726218517611	-0.0004566092547326257
cg11495544	GRB2	0.4763241858858051	-0.00010485049983519227	-0.002039361905132078
cg14963447	na	0.4776898438738209	0.0015767664877228426	-0.00027037043878580503
cg17107246	SLC25A24	0.47806383656689305	-0.0018471440269646623	-0.0003903890104261851
cg16361301	TGFB2	0.47820687137152923	0.0012093462555468376	-0.0004394324151252746
cg27534894	TOMM40	0.4789157552051508	0.001071701933781224	-0.0003148055052852914
cg06321345	FAM5B	0.47918538451551534	0.0011255075940804194	-0.00025436900863803886
cg20699899	LINS1	0.47920797995042913	0.0011073405215442371	-0.00037874291181830624
cg04053862	MIR548N	0.47948663569767597	0.0015020456571790282	-0.0006520421664998784
cg11149768	SMOX	0.48000938147741956	0.0010758546420043646	-0.0005375739045503759
cg25048357	HMBS	0.4804524065900796	0.0011449694647500017	-0.0003835010837403699
cg27323091	KCNQ1OT1	0.48071000576456363	0.0010163330873724618	-0.00017852234672851916
cg10179330	na	0.4808422101437993	-0.0010964185139031466	-0.0017177881725498687
cg16959787	na	0.4811479625474849	0.0009629184356597196	-0.0010784755575780783
cg18063486	na	0.48203322164376766	-0.0013325731163919695	-0.0002737593416058918
cg25726513	KIAA1530	0.48300484343756156	0.0017256390795858197	-0.00012482389663689172
cg04338281	na	0.4833841479603196	0.0013134331451832009	-0.000508810703725757
cg21910613	na	0.48354937021079103	0.0010967240096185055	-0.0006331851093870366
cg09365847	NRP1	0.48484692787598827	0.0010199046605204806	-0.0003722974011200644
cg06320606	ELOVL7	0.48495250086662495	0.0010019857603862411	-0.0005307142743936421
cg09070522	REST	0.4852235801943791	0.0012902290297956464	-0.0007079333189864232
cg07296841	na	0.48706732055293545	-0.0010365335472652412	-0.0004306396313847138
cg20636254	PSMA1	0.4873296723976859	0.0011095334317833905	-0.0004304315995674042
cg20366284	CXCR4	0.4877352330441401	0.0019286498285520967	-0.0009657345953812433
cg07731146	IKZF5	0.48808197493643557	0.0012298014257692011	-3.631212074140979e-05
cg14220764	JUB	0.4891490899443111	0.0012589934387586058	-0.00031505816994671437
cg19731612	NSD1	0.4892647994978344	0.0014575337685964133	2.3275599136757625e-05
cg15475080	DYRK1B	0.48952598344525217	0.001264343841702562	-0.00042280625824074315
cg02986938	CACYBP	0.48976382359884807	0.0010678838842139763	-0.0005317396573854352
cg03332597	C1orf25	0.49018472553799786	0.001553775046023134	-0.00022823513186805402
cg20432211	na	0.4908183027657419	0.002569713358648719	0.0022276541308240234
cg09634455	na	0.4910752167259782	-0.0012468358317408057	-0.0004883868791362495
cg00934355	DMRT2	0.49130468368529173	0.0007350688782598142	0.001034847203390869
cg27628784	na	0.4913581476336669	0.0010950177286861598	-0.00013525710744700334
cg01911068	PCDH9	0.491759060571506	0.001155147764630357	-0.00041849467379633524
cg23272193	MYCBP2	0.49184176080512015	0.0010449029263974979	-0.00040741241481240855
cg09098825	DHX30	0.4924200688731198	0.0015331072883520119	-0.0005844259750381677
cg00875804	KIAA0182	0.4934525956742374	0.0011563587313054894	-0.0005145678458823051
cg08187083	C17orf79	0.4940717170704329	0.0014703792394218475	-0.0005598175113442147
cg26797661	LYSMD1	0.49453809847322844	0.0012177850529966738	-0.0007999597438802347
cg17077610	na	0.4949307417181887	0.0013439682248699684	0.0006846384179328233
cg25671374	EIF3G	0.49529475558826214	0.0010719720364838026	-0.0004209785573735433
cg03044694	ZNF827	0.4957470796949028	0.0011782439169564006	-0.0005257250239259631
cg18015044	ABCF1	0.49623096370120096	0.0004587101491349448	-0.0013030568287199491
cg27590859	AURKA	0.4964727567344751	0.0015179938964858366	-0.00020350309713738834
cg21489753	CDC25C	0.49665936287771856	0.0014671554938077815	-0.0005003991193481942
cg18440897	GABRA2	0.4968384085456014	0.0015464158481829132	-0.00016446142892478
cg07791866	MT1G	0.4971193951583143	0.0011183570328240709	-5.180844507622152e-05
cg10001646	MDP1	0.4971704544757268	-0.0010017989734926042	-0.0002203468380760257
cg11567041	CAMK1D	0.497403310084441	0.0013075841333847252	-0.0006442278392111714
cg07154196	EPB41	0.49741801946162395	0.0012062011266664536	-0.0005490118785654867
cg11173754	C6orf136	0.49807319315338444	0.0011426893859145095	-0.0004188824839684418
cg05044743	SP6	0.4981234004318872	0.0012886319717897463	-0.00025353616288304804
cg20670292	IMP4	0.49832020476034594	0.0006337624114592781	-0.0010099446714507056
cg22624907	na	0.49878811283637087	-0.0013928826741404852	-0.00015575477531745827
cg18121224	NSD1	0.49904924702896436	0.0021914174790034933	0.001222828971144578
cg17176676	RTDR1	0.49958918398777097	-0.00115794043503881	-0.0009309405458607211
cg21998473	WNT2B	0.4996024929397696	0.001566795485596854	-0.000740964134501305
cg03953506	na	0.49986194911060006	-0.001064269564044023	-0.0002753305653702519
cg09188840	PSMB6	0.5000021002329563	0.001275079991082327	-0.00038555477729781365
cg16709443	na	0.5003724030288798	0.001221464322192327	-0.0005071982490487788
cg25292468	NRP2	0.5004815002722098	0.0012079228864006384	-0.00012548023012660958
cg17495154	KCNJ10	0.501395498944504	0.0014145044570056916	-0.00041758516663870896
cg17493885	NSD1	0.5014433744618145	0.0029118644786853077	0.001321923134753788
cg05926253	NDUFS6	0.5014494208190852	-9.243602351257876e-05	-0.0012221357391771035
cg14916813	na	0.5014877981761604	0.001200657618764703	-0.0004625974611471949
cg02724127	PLXND1	0.5017408429741503	0.0013215758722161374	-0.000385378735465144
cg12169365	RIN3	0.5027351809843805	0.0011932787724722328	-0.0004642866720810765
cg06533233	MIR548F1	0.5030671895649549	-0.0012770814500394152	-0.00024234941906909146
cg08838806	SLC25A40	0.5032337555818177	0.0010240699813474903	-0.0005058134838651521
cg11689407	na	0.5038454946610433	0.0011543437179487523	-7.355865210621897e-05
cg04534198	NEK11	0.50407623965694	0.0010374152274709799	-0.0005225300308060487
cg22325196	PHB	0.5040988074918654	0.001614673003299483	-0.000376747550315517
cg25410396	LDB1	0.5042816230629469	0.001028002935576323	-0.0004061429744196193
cg22270384	ASNA1	0.504499450053447	0.0017234291030972016	-0.00072500286349498
cg07700962	CACYBP	0.5045853001398785	0.001262889601095291	-0.00047826983543988115
cg10047026	ARRB2	0.5046895573838235	0.0015639079666170876	-0.00048676159488600086
cg21752471	PHF15	0.5047470237938942	0.0005203849046966396	-0.0013439040515170015
cg06994813	PCLO	0.5047818000766697	0.0017305300630929832	-0.00017663705737269912
cg07161888	AKTIP	0.5052451077965491	0.0016080157111285406	-0.0008121362475252482
cg13777717	CRHBP	0.505426686561356	0.0016325281506883707	-0.00023947172694579257
cg05127440	C1orf95	0.5058664512217511	0.00125779353963546	-0.0002174816923533268
cg22727364	TRIB1	0.5063643542369396	0.0011753152640917798	-0.000606523132937892
cg00561562	SMARCA5	0.5064575745115429	0.0014415282131682067	-0.0006248760559905373
cg20583797	KLHL25	0.5068383753567659	0.001030526618428496	-0.00041016308516186975
cg25857710	CLSTN2	0.5070743410247035	0.001644937540036424	-0.0007523799896205903
cg16695597	IL15	0.5079139003589332	0.0012513956016059603	-0.0005951097554069507
cg22207900	ESRRA	0.5080441025197274	0.001617111161040741	-0.0005533341779847827
cg21975007	ENPP1	0.5080847475417516	0.001154028948587057	-0.000519047884333638
cg03317235	NRG2	0.5081193392312845	0.0012030645898064949	-0.0005489944522607819
cg06544376	LOC388789	0.5083465421632201	0.001164876171975619	-0.0005311788166380075
cg04402633	CDKN1C	0.5085693251138025	0.002037891834201358	-0.0010389416548550038
cg14754439	COX15	0.5088127717685634	0.0013369630637317497	-0.0005138104025933903
cg00256767	ADORA1	0.5091257016778857	0.0016281046449865733	-0.00028695739696656933
cg04519403	na	0.509145072529435	-0.001537109749065266	-0.0002666118561251101
cg22661893	NOX4	0.5094615152839762	0.001148917588755656	0.00046084099807442054
cg23296058	CCNH	0.5100583579630952	0.0011657141681192297	-0.000579555766736467
cg19178853	NBLA00301	0.5101013603460979	0.0010011420334887977	-9.196195884086757e-05
cg04382470	MAPT	0.5102407757764119	0.001386475298843894	-0.00014903724584039814
cg20266883	ALDH4A1	0.5103075616679997	0.0011830091875789535	-0.00042707960190422126
cg03456755	SCARNA16	0.510562497779039	0.0013906757089094046	-0.0008712194638022579
cg14793544	ABCF1	0.5107972354402949	0.0010013575510895488	-0.0013712062713307908
cg01428687	C3orf10	0.511284616689288	0.00054603625235039	-0.0014043312016061421
cg09382430	FANCM	0.5113076379010033	0.0015248803139003692	-0.0006472478110977946
cg08286799	TUBB3	0.5116562386333559	0.0014635069426382182	-0.0006270824063626231
cg05499834	CLU	0.5120747229429651	0.001523842064962293	-0.0006602999372624334
cg13397314	RTN4R	0.5124218630761673	0.001162071046642257	-0.0005110378909049861
cg21115516	ZNF317	0.5125264790843651	0.001580901420975456	-0.0006114324134378174
cg13828227	SH2D3C	0.5126869878058261	0.001137259835704171	0.00045052985335405774
cg11075029	SHF	0.512691978333876	6.398957115126513e-05	-0.001605313767392842
cg17417198	AP3B1	0.5128901581323282	0.0016476967426467723	-0.0009479735770854199
cg17561788	RANBP1	0.5129761253261138	-0.0010462194611256693	-0.0004860395626282255
cg25332325	TYSND1	0.5130665977990106	0.0010350876239409437	-0.00046553036190920266
cg25080152	MYC	0.5132516756900848	0.0020898525173304993	-0.0007390508603093889
cg02712294	ANK1	0.5133283116857206	0.0010213927542441221	-0.000621618745783161
cg22218536	ZNF619	0.5137336347495894	0.0014900002843996015	-0.0006914459517670735
cg17823999	SLC4A1AP	0.5143665087312947	0.0013194167512184816	-0.0005494389298325564
cg04903962	RARG	0.5146796764409828	0.0011117357192280898	-0.0005107887754759018
cg17911021	SHF	0.5148398778091001	0.0002808645942538794	-0.0010789316073200187
cg10680836	NCRNA00171	0.5149825435012623	0.0016840936073058818	-0.0008198706791200918
cg06391473	UBE2F	0.5149996962362319	0.0010529147028733048	-0.0005031190283544293
cg01512638	SNORD12B	0.5150202909517214	0.0015719630086183374	-0.0008043793678532904
cg02761480	VAT1L	0.5153367730907862	0.0013127642314386175	-0.0003314219680102201
cg23692087	FKBP11	0.5158580922559047	0.0011438650047445715	-0.0004713395268212607
cg16328251	HCCA2	0.5158854406911283	0.0010457464868787864	-0.0004158500820492676
cg15772157	na	0.5159507171512786	0.0017381537909881661	0.0011834236337177743
cg23053624	KCNH8	0.515978383997231	0.0012362942696552625	-0.0003946602562953384
cg16318112	AGRN	0.5161240566056766	0.0015916092885754506	7.631556214794801e-05
cg15461880	na	0.5161517282456771	0.0010325871578581278	-0.0005052549133902187
cg23598419	POMC	0.5163463161478772	0.002352503813856179	-0.00042302070816297604
cg10887366	WDFY4	0.5165950748857251	0.0013947581425553732	-0.0006099142914320801
cg07478791	SERINC2	0.5167040033539853	0.0015551459340587606	-0.0005551849184630205
cg08196553	SOX2OT	0.516732503685226	0.0014567550990529172	0.001478110155304762
cg05189008	TUBA1A	0.5167799050142466	0.0012115331072486588	-0.0002980171384743903
cg14560584	CN5H6.4	0.5172049720777362	0.0013225506034306481	-0.0007250680122161287
cg23928726	PEX10	0.5172948848762606	-0.0006520107227159939	-0.0014118910245562008
cg02529627	C17orf91	0.5179006163316822	0.00113088115221918	-0.00036784152623866586
cg22532312	CMPK1	0.5181734176481051	0.0014006276162538578	-0.0007298447327809476
cg03509671	FAM55C	0.5185974654042722	0.0011966832659727924	-0.0004710271990513632
cg18848688	LIFR	0.5188858010443707	0.0011015412977570776	0.00043672898737537953
cg01878724	RAET1L	0.519373058930278	0.0010055858044538456	0.0004475435619163367
cg12492359	BMPR2	0.5198102695085333	0.0014069427554994009	-0.00044663154777373513
cg15792338	TSHZ3	0.5198534609965444	0.0011287960015803104	-0.0004230020162716579
cg09899665	UCHL3	0.5202639058906694	0.0028235195792682107	0.00020629364833032164
cg04474085	na	0.5203834174504269	0.0011327673001367607	0.0009579639640080622
cg06004564	MORN2	0.5204076691060499	-0.0012354268293576045	-0.00019914631234139077
cg13436940	na	0.5209464219824147	0.0011776623048696331	-0.00021384696621294408
cg20884636	DCAF17	0.5213982359581261	0.0014558031675605484	-0.0006794083345864453
cg18167329	C1orf213	0.5214311334303572	0.0013276343552589636	-0.0006384448151785021
cg18948380	LARP7	0.5216083000136633	0.0012985355829241263	-0.0006621625872370085
cg25100604	PCBP1	0.5218106608518012	0.0014509846795729738	-0.0007549716747468049
cg18857062	CRIP3	0.5224947159449795	0.0018799730108390515	-0.0006310919677145379
cg02239805	MDFIC	0.5225308431608455	0.0014591785713892204	-0.0006227558294364249
cg10095938	NKX1-2	0.5227541951223817	0.0010426297036674075	-0.00020556033437297067
cg00813540	KCNC3	0.5228109299833852	0.0011960903928458792	-0.00029119295185163496
cg11658047	AGPAT1	0.5231863433561997	0.0011576009083668962	-0.0007623100472828329
cg05547777	na	0.5232341872329386	0.001863567806672237	0.000293694828967085
cg07979357	IL27RA	0.5233944468060119	0.00025417829287706877	-0.0011455527919782837
cg04170294	BAHD1	0.5234832362562848	0.0011461851167369535	-0.0006385064335115502
cg07128102	TAF1C	0.5235600510900517	-0.0017967210024866362	-7.231809135113344e-05
cg08194313	GFRA1	0.5240584824032581	0.001137856489651436	2.109568865351149e-05
cg13829924	ATG5	0.5241333623438836	0.0012359099520628546	-0.0004715329797769115
cg18703601	ROBO1	0.5241616109341313	0.001594522714630133	-0.0005783788843093204
cg25024354	MTPN	0.5242252966075491	0.001260237765398704	-0.0006717268470417755
cg06162493	GGNBP2	0.524495700181603	0.0010215712570119985	-0.0003594436782673949
cg07513435	BSG	0.5245148836471484	0.0012167523557398679	-0.0004850966790975984
cg17809276	C1orf9	0.5256378298219333	0.0013242535635303687	-0.0007159408256394062
cg07402800	FBXL6	0.5257059046826931	0.0014724068200025653	-0.0012837562954402448
cg00339488	DCHS2	0.5258898796335746	0.001446361566287515	-0.0004929650642686379
cg05944369	HMGB2	0.5258903296506162	0.0014086457805767005	-0.0004471386068809747
cg10983056	ATP11A	0.5259335735833696	0.0016523692357154245	-0.0007118878218623297
cg17175624	TXNIP	0.5261588408106013	0.0018128076714173016	-0.0005655571844077061
cg24158363	GRB2	0.5262617752580164	0.0017351185595160816	-0.0003199286381204314
cg09495643	SBNO2	0.5263789592661516	0.0010321502852518238	-0.00039552333795085496
cg04203429	PRRT2	0.5268326391432115	0.001119374998324396	-0.0002875738054939688
cg18553762	HJURP	0.5269251833578	0.0011907868399670177	-0.0004962487848445973
cg18534318	NTRK1	0.527049061205957	0.0010726294847614663	-0.0003854776408886787
cg20509675	CIB2	0.5273600771618182	0.0010216596080953372	-0.0001111539358830911
cg23965429	na	0.5278246048752384	0.0017254889008211038	-0.0005802152894679592
cg07586008	PPFIA3	0.5278719761631246	0.0019591011654066914	0.00038755281380826193
cg23250574	na	0.5278964258206663	0.003008063156516661	0.0018781674720455077
cg19085118	C22orf39	0.5279193820766299	0.0012099333028902921	-0.00028297027007535917
cg16525692	CHD1L	0.5279261315472128	0.00042503803902281447	-0.0010393029093268209
cg20297566	TBC1D23	0.5280131281956884	0.0018249762066980513	-0.0007224231915746885
cg15327300	PITPNC1	0.5282072423956564	0.0011038532569802517	-0.0004783387705769462
cg24525395	na	0.5285077318163849	0.0014188956141250471	-0.0004579652962647077
cg23162396	TFRC	0.5285242497028526	0.0012298287725964036	-0.0006441682455488606
cg06728437	KLF7	0.5286095347946581	0.0011948485390817264	-0.0006304120197350577
cg21368820	na	0.5288530244275131	0.0013531490157242237	-0.00030385549249961695
cg01614598	FAM82A1	0.5294523809109856	0.0013375801740608433	-0.0005065729021832906
cg08354681	CDYL	0.5296333003943405	-0.0012957408439406943	0.0005622205138574797
cg17144508	IWS1	0.5296651232289096	0.0010540038437648895	-0.0004455703535381487
cg23332732	ITPR2	0.5297445605187592	0.001091105588975801	-8.043653427582757e-05
cg20899340	MED13	0.5298521283544941	0.0012607107487205944	-0.0005884698319217223
cg27019126	RAX	0.5299487565236949	0.0015239130672741622	-0.00023373876098924283
ch.1.422303F	na	0.5317069994261799	-5.948844816180854e-05	-0.001595182830926537
